"No.","Time","Source","Destination","Protocol","Length","Info"
"775","7.279112","192.168.0.92","206.247.128.13","TCP","66","63277  >  443 [ACK] Seq=1965 Ack=1144 Win=2047 Len=0 TSval=1112114901 TSecr=3364385047"
"776","7.287510","206.247.128.13","192.168.0.92","TLSv1.2","115","Application Data"
"777","7.287597","192.168.0.92","206.247.128.13","TCP","66","63277  >  443 [ACK] Seq=1965 Ack=1193 Win=2047 Len=0 TSval=1112114909 TSecr=3364385056"
"778","7.287791","192.168.0.92","206.247.128.13","TLSv1.2","133","Application Data"
"779","7.289319","206.247.128.13","192.168.0.92","UDP","106","8801  >  54695 Len=64"
"786","7.325190","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"790","7.354024","206.247.128.13","192.168.0.92","TCP","66","443  >  63277 [ACK] Seq=1193 Ack=2032 Win=11 Len=0 TSval=3364385123 TSecr=1112114909"
"791","7.359831","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"792","7.432736","192.168.0.92","206.247.128.13","UDP","144","54695  >  8801 Len=102"
"793","7.452946","206.247.128.13","192.168.0.92","TLSv1.2","125","Application Data"
"794","7.453040","192.168.0.92","206.247.128.13","TCP","66","63277  >  443 [ACK] Seq=2032 Ack=1252 Win=2047 Len=0 TSval=1112115075 TSecr=3364385221"
"795","7.453206","192.168.0.92","206.247.128.13","TLSv1.2","109","Application Data"
"796","7.455011","206.247.128.13","192.168.0.92","UDP","115","8801  >  54695 Len=73"
"797","7.471719","206.247.128.13","192.168.0.92","TCP","66","443  >  63277 [ACK] Seq=1252 Ack=2075 Win=11 Len=0 TSval=3364385240 TSecr=1112115075"
"798","7.473650","206.247.128.13","192.168.0.92","UDP","134","8801  >  54695 Len=92"
"799","7.473828","192.168.0.92","206.247.128.13","TLSv1.2","104","Application Data"
"800","7.473910","192.168.0.92","206.247.128.13","UDP","115","54695  >  8801 Len=73"
